Frequency (Hz);Power (dB);192000.0000;65536;2;60.0954;0;L+R
3890.63;-119.96
3893.55;-120.03
3896.48;-120.42
3899.41;-119.72
3902.34;-119.72
3905.27;-119.72
3908.20;-119.80
3911.13;-119.96
3914.06;-119.64
3916.99;-119.88
3919.92;-119.96
3922.85;-119.96
3925.78;-120.03
3928.71;-119.25
3931.64;-119.02
3934.57;-119.57
3937.50;-119.49
3940.43;-120.03
3943.36;-119.88
3946.29;-119.80
3949.22;-120.03
3952.15;-120.11
3955.08;-119.64
3958.01;-119.49
3960.94;-118.94
3963.87;-113.78
3966.80;-114.88
3969.73;-119.57
3972.66;-119.72
3975.59;-119.72
3978.52;-119.57
3981.45;-119.64
3984.38;-119.72
3987.30;-119.57
3990.23;-119.80
3993.16;-119.80
3996.09;-119.41
3999.02;-118.16
4001.95;-118.00
4004.88;-119.25
4007.81;-119.57
4010.74;-119.49
4013.67;-119.72
4016.60;-119.80
4019.53;-119.96
4022.46;-119.96
4025.39;-119.88
4028.32;-119.96
4031.25;-119.57
4034.18;-119.33
4037.11;-119.49
4040.04;-119.80
4042.97;-119.80
4045.90;-119.49
4048.83;-119.57
4051.76;-119.72
4054.69;-119.49
4057.62;-119.57
4060.55;-119.72
4063.48;-119.64
4066.41;-119.64
4069.34;-119.57
4072.27;-119.80
4075.20;-120.03
4078.13;-119.17
4081.05;-118.86
4083.98;-119.72
4086.91;-119.96
4089.84;-119.96
4092.77;-119.80
4095.70;-118.71
4098.63;-110.97
4101.56;-111.13
4104.49;-118.55
4107.42;-119.64
4110.35;-119.49
4113.28;-119.88
4116.21;-119.80
4119.14;-119.80
4122.07;-119.80
4125.00;-119.41
4127.93;-119.64
4130.86;-119.02
4133.79;-114.17
4136.72;-113.94
4139.65;-118.86
4142.58;-119.49
